-3.262218 -6.048463 3.123759 -2.369860 -4.865506 2.040236 3.693604 0.476288 -0.121863 -0.688435 -0.736913 1.070321 1.949827 -0.586843 0.106621 0.533997 0.126876 -1.040377 0.682379 -0.191157 0.251455 0.813551 1.218087 -0.131037 0.107157 -0.063172 0.064479 -0.423391 0.198917 0.258073 0.035601 0.242259 0.366635 -0.102766 -0.314045 0.451061 0.230954 -0.308688 -0.266052 -0.239243 -0.297158 -0.102045 0.229253 0.143620 0.073681 0.317895 0.254239 0.144641 -0.849038 -0.084979 -0.115497 -0.250895 0.480225 0.313718 2.000000
-6.696735 -3.778098 3.729699 -0.049411 -0.923725 0.801099 -0.315471 -0.869783 2.017693 -0.060936 2.018239 1.136472 -1.739728 -0.039600 0.170243 -0.111810 -0.693085 3.050440 -0.502802 0.203375 -0.808904 -0.812957 -0.719954 0.014023 -0.098982 1.069360 0.615818 -0.381672 -0.251577 -0.990420 0.378766 0.027732 0.407179 -0.070057 0.642294 -0.709614 -0.778948 -0.650758 -0.273646 0.114563 -0.226207 0.156540 -0.372368 -0.132161 -0.666476 -0.616603 -0.440834 -0.138742 -0.632341 0.443421 0.440546 0.227472 0.419958 -0.145431 2.000000
-6.144922 -6.124676 2.897862 -1.106603 -4.896134 1.270818 -0.202041 1.609629 -0.175102 -1.168017 -0.114513 2.834072 0.475081 -0.327004 0.275441 0.137630 -0.281675 0.398686 -0.071824 -0.316140 0.522488 -0.700020 1.125982 0.035150 -1.167707 -0.683951 0.475196 0.559223 -0.767276 1.063906 -0.148074 -0.146342 -0.222406 -0.070105 -0.135668 -0.113048 -0.056943 -0.278982 0.118293 0.098912 0.410657 -0.275275 -0.354730 -0.160441 0.729749 -0.185051 -0.292590 -0.218975 0.820040 -0.202145 0.240191 -0.175144 0.025293 -0.370250 2.000000
-7.965167 -5.852815 0.960392 -1.815571 -4.507494 -0.810586 1.926675 2.781030 -0.173046 0.188736 -0.975466 0.890732 2.961497 -0.405491 0.614591 0.376918 0.560703 -1.723431 1.242310 -0.343796 -0.644632 1.193272 0.898697 0.712193 1.057794 0.173474 0.492122 0.023573 -0.145404 -0.106462 1.064767 -0.099441 0.333539 0.344579 -0.364203 0.184648 0.066190 0.280560 -0.809926 0.078227 -0.114140 -0.148957 -0.270753 0.082962 -0.263090 -0.089019 -0.656586 -0.017608 -0.421668 -0.363939 0.655117 0.576936 -0.185052 0.389074 2.000000
-6.644414 -4.986000 2.828320 -1.437540 -5.270502 2.183563 0.013083 1.018232 0.534249 -1.046238 0.409156 2.277650 0.733615 -0.547276 0.987155 0.561859 -0.682906 0.731753 -0.080779 -0.743327 0.292966 -0.352859 0.075992 0.353809 0.207417 -0.405782 -0.058457 -0.170803 -0.311584 0.287569 -0.201755 0.563534 -0.129888 0.625446 -0.099586 -0.123455 -0.210053 0.202871 -0.013287 0.387559 0.037546 0.066529 0.319400 -0.041365 -0.251210 0.174049 0.401417 0.114585 -0.069287 0.099609 -0.107954 -0.109918 -0.077630 0.106803 2.000000
-6.644414 -4.986000 2.828320 -1.437540 -5.270502 2.183563 0.013083 1.018232 0.534249 -1.046238 0.409156 2.277650 0.733615 -0.547276 0.987155 0.561859 -0.682906 0.731753 -0.080779 -0.743327 0.292966 -0.352859 0.075992 0.353809 0.207417 -0.405782 -0.058457 -0.170803 -0.311584 0.287569 -0.201755 0.563534 -0.129888 0.625446 -0.099586 -0.123455 -0.210053 0.202871 -0.013287 0.387559 0.037546 0.066529 0.319400 -0.041365 -0.251210 0.174049 0.401417 0.114585 -0.069287 0.099609 -0.107954 -0.109918 -0.077630 0.106803 2.000000
-4.025784 -1.007639 1.259691 -4.638128 -5.080284 3.242135 -0.343707 0.827292 -0.561520 0.165240 0.065372 2.441728 2.379328 -1.284502 1.092096 -0.646009 0.216469 -1.401706 -0.434698 -0.087645 -2.108083 0.634164 2.064905 -0.762581 0.822544 -0.665293 -0.038249 0.437852 0.469486 0.231083 0.572130 0.449155 0.818094 -0.539115 0.117800 1.576980 -0.186232 0.019967 -0.059673 -0.531634 -0.729159 -0.502734 0.399773 0.471659 -0.271711 0.727058 -0.857794 0.218818 -0.219316 -0.262441 -0.029944 0.176655 0.386153 -0.278744 2.000000
-6.399234 -5.657761 3.346912 -1.064808 -4.479945 1.473129 -0.307571 0.792437 0.688266 -1.196028 0.547140 2.518272 -0.427769 -0.073566 0.658155 0.307553 -0.556812 1.186737 -0.200715 -0.310935 0.437548 -1.157782 0.081921 0.148351 -0.361859 -0.362672 -0.012063 0.297370 -0.617376 0.595327 -0.220763 -0.258754 -0.420564 0.464587 0.206624 -0.399611 -0.153137 -0.109684 0.161473 0.337346 0.165696 -0.100401 -0.376957 -0.022565 0.054412 -0.247823 -0.033682 -0.388152 0.747145 -0.075732 -0.094027 -0.146382 0.034092 -0.244004 2.000000
-6.690538 -4.794292 2.778192 -1.460571 -5.283125 2.239638 0.070142 0.931865 0.653259 -0.972667 0.402880 2.005551 0.785185 -0.560330 0.992901 0.635517 -0.648747 0.717901 0.071119 -0.649595 0.250801 -0.188643 0.002514 0.442232 0.375100 -0.318953 -0.190541 -0.305257 -0.194813 0.276080 -0.297545 0.588107 -0.055115 0.541132 -0.162378 -0.042248 -0.229823 0.328676 0.039947 0.458664 -0.117253 0.247735 0.359408 -0.068286 -0.295757 0.113666 0.457704 0.062675 -0.207411 0.164576 -0.155472 -0.004366 -0.093048 0.056445 2.000000
-5.400037 -5.641509 2.752121 -0.374557 -2.562817 0.901770 -1.551520 0.165814 -0.046157 -1.746748 0.312986 1.955148 -2.769132 0.156685 0.151575 0.370713 -0.032389 2.418629 0.567608 0.341327 2.172970 -1.606086 0.371341 -0.278587 -0.684533 -0.107311 -0.519863 0.524074 0.219411 0.267475 -0.738438 -0.580534 0.976056 -0.102552 0.177592 0.303563 0.021445 -0.670874 0.169670 0.069114 0.063231 0.096056 -1.026561 0.877133 0.665725 0.165793 -0.000657 0.050909 -0.126404 -0.231006 -0.290926 -0.176251 -0.247498 -0.096657 2.000000
-7.483865 -3.841025 3.069342 -1.093771 -3.424511 1.125300 0.306493 0.247920 1.917581 -0.294471 1.234552 1.145273 -0.691955 -0.550486 0.623019 0.127170 -1.214429 2.046297 -0.067539 -0.247594 -0.495186 -0.278287 -1.062054 0.225932 0.501261 1.180334 0.244464 -0.885529 -0.352261 -0.722719 0.099082 0.501888 0.128399 0.167157 0.564968 -0.311903 -0.476911 -0.176012 -0.006115 -0.081382 -0.299072 0.859678 0.109942 0.153342 -0.588501 -0.590440 -0.091182 0.049393 0.300594 0.324929 -0.047630 -0.008881 -0.049470 -0.372852 2.000000
-5.288016 3.886106 -3.025860 -1.248958 2.500269 -1.124547 1.950800 0.710038 2.177190 -0.037350 1.327840 -1.045058 0.358373 0.281405 0.849954 1.332447 1.201663 0.302716 -0.333772 1.735356 0.267576 -0.020192 0.644769 -0.389862 0.062759 -0.699242 -0.528788 0.165892 -1.692246 -0.228958 0.465569 -0.148316 -0.454681 -0.186197 -0.045562 0.094572 -0.274184 -0.592115 -0.020462 -0.237511 -0.650517 -0.442932 0.405028 -0.020443 -0.441671 -0.164980 0.156536 -0.424754 -0.101024 0.824365 -0.367576 0.042787 -0.186733 0.175460 3.000000
-1.170938 2.871326 -5.003721 0.764856 1.554459 0.029095 1.969208 1.175356 2.315887 -0.280476 0.947862 -0.631867 0.032364 0.306275 1.026664 1.614178 1.013970 0.740679 -1.104545 0.106102 -0.024126 -0.174861 0.306636 0.980564 0.200207 -1.030201 -1.221435 -0.389441 -1.528359 -0.307211 0.549995 -0.180190 -1.250764 -0.915460 -0.258343 0.890085 -0.479034 -1.336939 0.164889 0.644400 -0.100099 1.473841 0.484510 -0.228128 1.222246 -0.071429 0.236960 0.627058 -0.148300 -1.050733 0.304092 -0.263368 0.564723 -0.173429 3.000000
2.529279 4.290147 -4.088148 1.596117 0.462764 -0.257972 2.987505 1.196814 0.166775 -3.042058 -1.574175 0.103676 -0.579746 1.213542 1.076912 0.805188 0.915821 1.205325 -0.633077 -0.480989 -0.909781 0.057867 0.663001 -0.141904 0.613967 -0.351248 0.315628 0.147552 1.032420 0.128410 -0.218040 0.297374 0.073255 0.059562 -0.002875 0.061131 -0.212375 -0.051623 -0.376127 -0.131951 0.459791 0.221845 -0.186344 0.168984 -0.372643 0.216316 0.368055 -0.076763 0.151514 0.313358 0.185694 0.054505 -0.232747 -0.049703 3.000000
-11.524178 3.603098 -5.062611 -1.627053 2.109566 -3.137680 -0.099539 3.023194 1.168574 0.355096 1.205355 -1.163163 0.355044 1.205433 1.328790 -0.396741 1.395449 -0.995084 0.161563 0.420192 0.029337 -0.241950 -0.810692 0.179327 0.890343 -0.684325 -1.381831 1.013142 -1.538057 -0.585410 0.629624 -0.101226 -0.152993 0.360039 0.708738 0.390788 -0.053544 -0.473305 -0.235217 -0.112514 -0.489618 -0.037262 0.222106 0.530341 -0.450252 0.226834 -0.795582 -0.718494 -0.222633 0.220411 -0.279183 -0.186655 0.306706 0.557713 3.000000
2.984828 4.217227 -3.695464 1.909952 0.204121 -0.466454 3.209727 1.116205 0.405559 -2.979874 -1.477189 0.132182 -0.074503 1.124829 0.764612 0.647123 1.094185 1.286776 -0.560443 -0.589242 -0.920159 -0.168253 0.219269 -0.237072 0.318846 0.112707 0.347013 -0.328042 -0.093053 0.082667 -0.113683 0.295371 -0.174093 -0.357489 -0.250371 -0.171247 0.260205 0.202943 0.145475 -0.471933 0.464743 -0.197251 -0.444356 -0.085616 -0.326786 0.231084 0.008880 0.247567 0.091921 0.029312 -0.094924 -0.041983 0.133669 -0.042684 3.000000
2.984828 4.217227 -3.695464 1.909952 0.204121 -0.466454 3.209727 1.116205 0.405559 -2.979874 -1.477189 0.132182 -0.074503 1.124829 0.764612 0.647123 1.094185 1.286776 -0.560443 -0.589242 -0.920159 -0.168253 0.219269 -0.237072 0.318846 0.112707 0.347013 -0.328042 -0.093053 0.082667 -0.113683 0.295371 -0.174093 -0.357489 -0.250371 -0.171247 0.260205 0.202943 0.145475 -0.471933 0.464743 -0.197251 -0.444356 -0.085616 -0.326786 0.231084 0.008880 0.247567 0.091921 0.029312 -0.094924 -0.041983 0.133669 -0.042684 3.000000
-2.211956 11.257024 -1.394740 -4.855326 2.984396 0.295844 -2.123063 1.041897 0.931633 1.868601 1.976255 0.233143 0.320028 1.043943 1.920693 1.148194 0.918104 -0.815754 -0.927265 0.033071 -1.060582 -0.631836 1.172377 0.956139 -0.032915 -0.324280 -0.438991 0.325359 -2.537856 -0.957725 -0.261626 -0.361071 0.547010 0.132280 0.019875 -0.312577 0.340583 0.009665 0.701989 -0.319150 -0.400686 -0.872412 0.051052 0.521248 -0.017010 -0.299692 0.329815 -0.387702 -0.031927 -0.016656 0.131074 -0.114755 -0.585182 -0.371953 3.000000
2.054085 4.182791 -3.846878 1.945102 0.676008 -0.438015 2.874773 1.187880 0.640406 -2.625132 -1.383195 0.138528 0.468540 1.433024 0.710449 0.815397 1.125110 1.493652 -1.229715 -0.902485 -0.896215 -0.378771 0.244021 0.159750 0.308034 0.389761 -0.108197 -0.470051 -0.396419 -0.072279 -0.535065 0.295429 -0.428757 -0.441202 -0.276118 -0.205233 0.773812 -0.177735 0.113908 -0.480062 0.236235 0.173255 -0.065853 0.277534 -0.112321 0.024456 -0.245295 0.531974 0.252393 -0.309283 -0.416608 -0.461197 -0.055350 0.083385 3.000000
2.024370 4.124666 -4.189799 1.648834 0.917559 -0.210446 3.109259 1.297167 0.505775 -2.852153 -1.710706 -0.069494 -0.553841 1.405951 1.061111 0.746540 0.829843 1.163947 -0.764276 -0.533485 -0.921427 0.123622 0.801844 -0.114575 0.391328 -0.283261 0.206349 0.286299 0.809513 0.099332 -0.148838 0.204884 -0.246714 -0.146632 -0.202008 -0.064639 -0.133967 0.253283 -0.422062 -0.038195 0.244752 0.215956 -0.095426 0.111797 -0.113282 0.220586 0.404152 -0.017082 0.011074 0.293687 0.049270 0.151319 -0.044460 -0.058182 3.000000
5.665182 3.517307 -1.989002 1.728962 -1.721815 -1.181890 1.184407 0.224470 -0.707740 -1.818622 -1.461223 0.783951 -0.252448 1.020923 0.859556 0.248359 2.029944 0.858960 -0.047888 0.666078 -0.398998 0.089651 -0.204695 -1.497795 -0.331899 0.702189 0.129576 -0.513545 -0.951661 0.595486 0.316859 0.735205 1.597634 0.649606 0.786348 -1.488764 1.170635 0.493041 0.558716 -0.291282 -0.200073 -0.476587 0.469700 -0.565166 0.411161 -0.466723 -1.107898 -0.102517 -0.612016 -0.656122 0.063995 -0.339435 -0.572879 -0.136776 3.000000
1.988199 4.045857 -4.388338 1.695524 0.897359 -0.285273 2.604768 1.425668 0.343826 -2.669384 -2.040698 0.218526 -1.059738 1.511414 1.208724 0.526678 0.546604 0.871480 -0.673506 -0.450545 -0.925320 0.294813 1.093250 -0.423608 0.259299 -0.339113 0.435576 0.674440 1.546213 -0.029084 0.038338 0.214520 0.098227 0.017247 -0.149480 -0.097964 -0.414914 0.454634 -0.796366 0.363079 0.255976 0.151901 0.082447 0.012535 -0.046211 0.184373 0.382027 -0.506477 -0.067967 0.604848 0.548129 0.256894 -0.301318 -0.090135 3.000000
-6.491991 0.040265 3.547476 -2.810156 -0.282962 1.858727 1.408131 -0.745868 1.470642 0.194648 0.164608 -1.447216 -1.210274 1.551751 -1.017123 0.530459 1.523600 0.331116 0.827136 0.690087 0.559537 0.724766 -0.083858 0.968941 -0.653248 -0.066007 0.648015 -0.416516 0.250092 -0.370108 -0.052181 0.130548 0.673767 -1.012695 -0.197332 -0.671310 -0.314650 -0.759878 -0.356214 -0.275355 0.090359 -0.458386 0.337357 0.058491 -0.188110 0.475288 0.424309 0.344428 -0.084135 -0.264107 0.085471 -0.136630 0.293921 0.325033 4.000000
-6.323085 -2.662579 2.783311 -2.896533 -2.150016 2.503161 -1.296071 -0.647950 0.305871 -0.457263 -1.906211 -1.254470 -1.206863 1.491346 -0.831874 0.015083 1.073081 -0.287205 0.512925 0.840463 0.013233 -0.244692 0.062634 0.638957 -0.307691 -0.876161 -0.312681 0.622532 0.416956 -0.474620 -0.256785 0.545978 -0.686581 -1.322593 -0.049914 0.776669 -0.219786 -0.579857 0.756713 0.924948 0.765193 -0.197575 -0.427017 -0.076129 -0.615965 -0.002635 -0.135341 -0.594557 -0.642986 0.034524 -0.045251 -0.004271 -0.775603 -0.562602 4.000000
-7.513669 -1.601995 1.851924 -3.668680 -1.568331 2.636744 -1.042881 -1.751515 0.165627 0.605908 -1.644707 -2.672385 -1.391001 1.136221 -0.420157 -0.634759 0.849507 -0.385347 -0.057663 0.316379 -0.331800 -0.813735 -0.200974 -0.104182 0.209472 0.003695 0.218013 -0.493214 -0.231646 0.333245 0.172865 0.272284 -0.604019 0.086190 -0.005643 -0.064889 0.619905 -0.410053 -0.422370 -0.395856 0.097393 0.273028 0.106546 -0.246555 0.108072 -0.202903 -0.182278 -0.087032 0.353747 -0.123312 0.442879 0.138883 0.395615 0.100963 4.000000
-9.579019 0.236262 3.249886 -0.780245 0.630376 -1.466902 1.476299 2.210436 0.595014 0.048902 0.477781 -0.884294 -1.566359 1.422090 -1.856127 0.660171 1.010830 0.298889 1.938270 -0.148342 0.623451 1.107157 0.057461 2.259492 -1.292606 0.454276 0.624118 0.395782 0.662155 -0.224864 -0.332319 -0.692115 0.418717 -0.184384 -0.596334 0.032282 -1.021573 -0.140514 0.201758 -0.147818 0.635635 -0.464989 0.626488 -0.339576 -0.312601 0.384323 -0.087988 1.058391 0.353166 0.329818 -0.599920 -0.087736 0.216913 0.301674 4.000000
-7.685044 -0.465464 1.858391 -3.071178 -0.262911 2.634576 -0.718072 -2.244670 0.949967 0.910864 -1.062247 -2.961742 -1.226505 1.392109 -0.905004 -0.339620 0.503748 -0.145240 -0.423455 0.187168 -0.494772 -0.152303 -0.357297 0.110040 0.060349 0.254774 0.518373 -0.718634 0.160020 -0.116556 0.192499 0.229710 0.519918 -0.044983 0.177683 -0.506734 -0.331485 -0.292333 -0.593796 -0.332531 -0.223887 -0.354180 0.227550 -0.286326 0.070290 0.217265 0.177479 -0.020878 -0.385253 -0.213672 -0.320319 0.119278 -0.077611 0.202901 4.000000
-7.424831 -2.175779 1.401706 -3.847678 -2.521938 2.268251 -1.205950 -1.104305 -0.607013 0.654592 -2.216368 -2.523507 -1.162407 0.800807 -0.277573 -0.635664 0.614459 -1.284069 0.030763 -0.156444 -0.208006 -0.735100 0.230456 -0.709481 -0.084283 -0.345499 -0.203373 -0.286372 -0.160779 0.859429 0.043819 0.271337 -1.205466 0.502434 -0.014499 0.250601 0.726250 0.535856 0.064392 -0.263154 0.142698 0.258248 0.009131 0.124915 0.218620 -0.087105 -0.114208 0.016875 0.788932 0.375135 0.389972 0.028809 0.529297 -0.009040 4.000000
-6.706769 11.230895 5.299305 -5.278329 2.077138 3.163133 -1.555429 -0.040972 0.872442 1.505332 2.063520 0.359112 -1.755584 1.720884 0.037677 0.799760 0.127458 -0.113604 -0.936224 -1.150449 -0.592788 0.926620 0.466088 0.819161 0.186278 1.076085 0.900808 -0.390446 -0.330108 0.369652 -0.285510 0.411434 1.638329 -0.639037 -0.508760 -0.730520 -0.017525 0.687607 -0.873938 -0.015315 -0.032297 -0.304089 -0.152866 0.463469 0.882125 -0.101683 -0.021095 0.264407 0.046108 -0.201626 -0.144799 0.418567 0.629779 0.065577 4.000000
-7.424831 -2.175779 1.401706 -3.847678 -2.521938 2.268251 -1.205950 -1.104305 -0.607013 0.654592 -2.216368 -2.523507 -1.162407 0.800807 -0.277573 -0.635664 0.614459 -1.284069 0.030763 -0.156444 -0.208006 -0.735100 0.230456 -0.709481 -0.084283 -0.345499 -0.203373 -0.286372 -0.160779 0.859429 0.043819 0.271337 -1.205466 0.502434 -0.014499 0.250601 0.726250 0.535856 0.064392 -0.263154 0.142698 0.258248 0.009131 0.124915 0.218620 -0.087105 -0.114208 0.016875 0.788932 0.375135 0.389972 0.028809 0.529297 -0.009040 4.000000
-6.781781 -2.546052 2.280691 -3.324992 -2.630497 2.794565 -0.671974 -1.378217 0.263300 -0.101610 -2.174061 -2.307410 -0.716264 1.510479 -0.592375 -0.258788 0.805361 -0.691611 0.729519 0.756612 -0.459415 -0.289572 0.052936 0.456248 0.449820 -0.552602 -0.309535 0.558632 0.107875 0.099427 0.103836 0.342653 -0.125313 -0.537284 0.369006 0.446956 0.073096 0.077756 0.374053 0.101697 0.324960 0.011317 -0.652828 0.150791 -0.001439 -0.026727 -0.047192 -0.674842 -0.698478 -0.414636 -0.094485 -0.387062 -0.520544 -0.312130 4.000000
-8.194474 -0.880542 1.251244 -3.491417 -0.983856 2.486109 -1.154232 -2.067509 0.482900 1.034398 -1.614259 -2.969709 -1.730139 0.978915 -0.488518 -0.486853 0.551866 -0.264750 -0.653146 0.158231 -0.835871 -0.693591 -0.450947 0.160044 0.054028 0.498397 0.155340 -0.152026 0.056860 0.257785 -0.147990 0.274470 0.444755 0.159183 0.278853 0.270777 0.190862 -0.087628 -0.174794 0.119692 -0.353414 0.240182 -0.122346 0.035450 -0.178726 -0.086242 0.189291 -0.027238 -0.301315 -0.382030 -0.417738 -0.199005 -0.331038 0.425573 4.000000
-8.408258 -0.504519 0.762139 -3.680909 -0.417492 2.261178 -0.837652 -1.727956 0.631250 1.390376 -1.187136 -2.854626 -1.764309 0.976558 -0.497125 -0.459238 0.150883 -0.214522 -0.306038 -0.365954 -0.589055 -0.553785 -0.151097 -0.654093 -0.426882 0.766173 0.662546 -0.584576 -0.165140 -0.119262 0.291908 0.196320 0.046494 0.332474 -0.294092 -0.205639 -0.356470 0.041794 -0.236869 -0.268897 0.037367 0.053940 0.308371 -0.386593 0.001493 -0.457244 0.257465 0.241221 -0.034970 0.304144 -0.445421 0.052231 -0.466865 -0.279208 4.000000
0.303529 -8.015191 -0.646881 0.508688 0.159505 -0.231911 0.681613 0.667890 -0.126482 -0.424778 0.486175 0.257809 -0.961218 0.955940 -0.572534 0.824531 -0.411428 -0.386509 0.545408 0.723707 0.380273 0.394723 0.380188 -0.263008 0.723115 -0.016842 0.342962 -0.026575 0.040569 -0.685364 0.679203 -0.228412 -0.214627 -0.065375 -0.029854 0.408497 -0.110373 0.468061 0.278065 0.111435 0.087193 -0.146398 -0.034894 -0.618626 -0.323315 -0.409798 0.108636 -0.166885 -0.164906 0.051483 -0.029365 0.163152 -0.081707 -0.062461 5.000000
1.455602 -9.011544 -1.564612 2.506239 0.835015 0.366552 -1.353713 0.407368 -0.094963 -0.632519 0.693634 0.068278 -0.636735 0.829691 -0.663974 0.671824 -0.749269 0.048799 -0.055259 1.060530 0.437157 0.271768 0.555241 0.183450 0.672961 -0.493875 0.450883 0.131305 0.043235 -0.205458 0.279403 0.024856 0.114561 -0.175434 -0.028280 0.227915 0.174293 0.088589 0.228308 0.006567 -0.000221 0.101084 0.200816 -0.246656 0.086473 -0.244905 0.025307 -0.239423 -0.150607 -0.132730 -0.025729 -0.221374 0.055049 -0.240822 5.000000
