-2.261398 1.249777 -2.480261 -0.877217 1.640031 -0.286252 0.372486 -1.192935 0.633766 -1.964772 0.628054 -0.871301 -0.042711 0.058808 0.219621 -0.716965 0.134359 -0.381220 0.630338 0.394292 0.220704 0.069940 0.154119 0.126389 -0.834402 -0.240366 0.373453 0.335951 -0.459241 0.172227 -0.307230 0.288995 -0.374783 0.258511 -0.003743 -0.029932 0.383779 -0.168252 0.016011 0.059527 -0.026814 -0.257063 0.159237 -0.323013 0.011581 0.159036 0.157939 0.090027 -0.157628 -0.223649 0.074457 0.455206 1.000000
-3.973525 -0.113693 -3.808486 -1.562178 1.681589 0.084202 2.389381 -1.691531 -2.078497 -0.349369 -0.448400 0.727245 0.278638 -0.167193 0.954751 0.237890 -0.406412 0.076505 -0.404247 0.381624 0.226237 0.020063 -0.287502 -0.574517 1.037137 0.054888 0.133000 -0.498819 0.019896 0.158481 0.168964 -0.011004 0.134899 -0.116358 -0.074550 0.009408 -0.454865 0.114235 0.286635 0.018172 0.649726 0.114722 -0.174285 -0.200362 0.071454 -0.207277 0.100447 0.300960 0.001608 -0.032364 -0.184677 -0.172296 2.000000
-4.187529 0.002969 -1.069672 -1.694279 0.903260 0.818970 0.832482 0.318807 0.312324 -0.468518 0.061076 0.062885 1.676941 0.049581 -0.472468 -0.095210 -0.358552 0.333742 0.439361 -0.205383 -0.308553 0.409066 0.428634 0.654483 -0.770786 0.486720 -0.484971 0.496313 -0.184482 -0.004803 -0.084751 -0.151770 0.512798 -0.113581 0.315833 -0.055697 0.409513 -0.222010 -0.121085 0.400041 -0.513718 0.099870 0.021661 -0.103466 -0.148960 -0.052255 -0.030336 -0.039703 -0.323132 0.097604 -0.077207 0.139619 2.000000
-5.437167 -1.496525 -2.629433 -1.033893 0.964868 0.919987 1.935960 0.057771 -1.764243 0.234052 -0.818345 0.830313 0.750979 -0.362053 0.542293 -0.313070 -0.397953 0.196038 -0.065427 0.659580 -0.094795 0.391787 0.178830 -0.013695 0.024459 0.564162 0.342208 -0.218905 0.216993 0.126130 0.292821 -0.084521 0.072810 0.476538 0.099138 0.023204 -0.115945 0.337767 0.172013 0.032227 -0.120254 -0.053594 -0.076856 0.239172 0.149998 0.017887 -0.198569 0.113367 0.118171 -0.323004 0.265503 0.032639 2.000000
-7.668490 -4.885898 -1.244185 2.796749 -0.538695 1.357066 1.159979 -1.885593 -1.291438 -0.801582 -0.748613 -0.120947 -0.153171 0.224989 0.529009 1.023636 -0.800556 0.312148 -1.046521 -0.050718 0.327725 0.149177 -0.050717 0.452582 0.395808 -0.470080 -0.271041 0.042530 0.370592 0.463238 0.510924 0.417567 0.382905 -0.325417 -0.560864 -0.103898 -0.271206 -0.110309 -0.367584 -0.019542 -0.077537 -0.003990 -0.256922 -0.364485 -0.216493 -0.127018 -0.196709 0.156441 -0.104519 0.413344 0.131313 -0.232147 2.000000
-5.185813 -1.114978 -2.335176 -1.460014 0.826337 0.793887 2.063724 -0.109513 -1.670294 0.226251 -0.540457 0.797462 1.379134 -0.386561 0.598598 -0.045243 -0.547318 0.390865 -0.031165 -0.180087 -0.102508 0.179355 0.345241 0.211750 0.096100 0.309057 0.122482 -0.044428 0.159819 0.215547 0.148986 -0.029580 0.042089 -0.031182 -0.127039 -0.092517 0.114005 0.121090 -0.056852 -0.054040 0.274925 0.005933 0.045903 -0.003985 0.134636 0.034177 -0.108415 0.005840 -0.137592 -0.215897 -0.223615 0.026737 2.000000
-5.185813 -1.114978 -2.335176 -1.460014 0.826337 0.793887 2.063724 -0.109513 -1.670294 0.226251 -0.540457 0.797462 1.379134 -0.386561 0.598598 -0.045243 -0.547318 0.390865 -0.031165 -0.180087 -0.102508 0.179355 0.345241 0.211750 0.096100 0.309057 0.122482 -0.044428 0.159819 0.215547 0.148986 -0.029580 0.042089 -0.031182 -0.127039 -0.092517 0.114005 0.121090 -0.056852 -0.054040 0.274925 0.005933 0.045903 -0.003985 0.134636 0.034177 -0.108415 0.005840 -0.137592 -0.215897 -0.223615 0.026737 2.000000
0.173260 -3.559908 -0.653856 -3.788690 -0.570386 0.307872 2.390319 0.487874 -1.725701 -0.705718 -0.589503 0.677726 0.210415 -0.290420 1.101148 -0.388813 0.142469 -0.263117 0.046129 0.206617 0.201349 0.144764 0.131212 -0.320855 -0.079248 -0.893293 -0.053993 -0.178145 0.167404 -0.248055 0.852140 0.347761 0.451797 -0.435581 0.336744 0.279020 -1.063828 0.281117 0.090233 -0.443163 0.059074 -0.109347 0.195797 -0.455071 -0.372121 0.497537 0.266763 0.179068 0.035817 0.321854 -0.077010 0.588570 2.000000
-5.196687 -1.082093 -2.422128 -1.369537 1.068343 0.857727 1.728997 0.256578 -1.336845 0.007355 -0.527013 0.643744 1.087303 -0.416880 0.227788 -0.116234 -0.452675 0.434467 -0.009143 0.038011 -0.214325 0.269391 0.414968 0.299533 -0.219213 0.268645 0.055942 0.061660 0.191060 0.262574 0.202720 -0.013259 0.027337 0.209584 0.090160 -0.037082 0.181663 0.181175 -0.077323 0.181482 -0.181655 -0.021861 0.034044 0.316289 -0.009586 0.077092 -0.290981 -0.054108 -0.047258 -0.051425 0.062980 0.174880 2.000000
-5.155334 -1.052252 -2.272312 -1.489204 0.765926 0.799623 2.077321 -0.144258 -1.635812 0.233732 -0.501523 0.759096 1.392900 -0.394016 0.598909 -0.011207 -0.559801 0.376132 -0.069749 -0.296791 -0.089728 0.149438 0.347052 0.207555 0.155102 0.291017 0.030157 -0.047310 0.188000 0.149847 0.131195 -0.033042 0.107226 -0.077213 -0.128898 -0.119863 0.079597 0.039332 -0.049756 -0.076738 0.288521 0.008321 0.025768 -0.002441 0.138423 0.009151 -0.075935 -0.018751 -0.190601 -0.191688 -0.284881 0.060650 2.000000
-4.931401 -0.963211 -1.956058 -1.430253 1.226566 0.776688 1.653164 0.513909 -0.748287 0.477240 -0.365148 0.118351 0.940808 -0.227702 -0.238959 -1.450937 -0.891001 0.511365 0.082620 0.832189 -0.509959 0.231472 -0.076749 0.228062 0.340023 1.154828 0.485896 -0.235874 0.275780 -0.884226 -0.119428 -0.573132 0.008967 0.314029 0.429225 0.028047 0.777386 0.478139 0.232488 0.052254 -0.477723 0.147934 -0.160228 0.225618 -0.154816 0.035748 0.024786 -0.111791 0.180470 0.031119 0.497874 -0.323695 2.000000
-4.885910 -0.550963 -1.598837 -1.667346 0.822549 0.634342 1.689416 0.007793 -0.586209 -0.220418 -0.242110 0.487267 1.586688 -0.423230 -0.002283 -0.008492 -0.442477 0.259773 0.174349 -0.605017 -0.244449 0.331402 0.414653 0.557805 -0.357658 0.254317 -0.320636 0.258316 -0.193375 0.087425 -0.188634 -0.231798 0.263610 -0.042035 0.131332 -0.226802 0.448286 -0.426011 -0.104243 0.299957 -0.087814 -0.151910 0.202464 0.078859 -0.029337 0.187805 0.139947 -0.000281 -0.354481 0.116632 -0.229885 0.198326 2.000000
-1.903196 1.723941 1.253667 -1.419296 -1.239028 -1.045424 -0.014582 -0.410740 1.900723 -0.174624 0.542165 -0.045575 0.306786 -0.908345 0.364620 0.521375 0.251271 -0.659973 -0.103168 -0.612929 -0.752336 -0.299590 -0.115055 -0.700530 -0.103127 -0.200490 0.176700 -0.687770 0.667609 -0.182016 0.477063 0.064346 -0.384208 0.313575 0.283561 0.227448 -0.057225 -0.183632 0.253604 0.303334 -0.293833 -0.275028 -0.002095 -0.259141 -0.076760 0.104717 -0.556281 0.314006 0.013424 -0.145732 0.024142 -0.117384 3.000000
-0.433173 2.865857 1.552731 -0.422174 -2.307521 -0.461845 0.225037 -0.956795 1.163831 -0.420885 0.320848 0.292039 0.537604 -0.500456 0.280326 0.328893 0.654600 -0.521642 -0.170868 -0.905475 -1.087440 0.005569 0.341159 -0.217675 0.489171 0.385626 -0.069685 -0.491520 0.568976 -0.209466 0.203798 0.986304 -0.792868 0.932145 -0.129333 0.206586 -0.075514 0.191898 0.638504 0.804122 -0.306495 -0.382749 -0.049090 0.492758 0.214111 -0.151889 0.275132 0.506948 -0.355758 -0.042121 0.187104 0.029527 3.000000
1.546211 3.386283 1.959554 1.166107 -1.333448 -0.887566 0.169773 -1.654023 -0.497776 -0.458550 0.371134 0.822720 -0.894625 -0.911821 0.233483 -1.033470 -0.096386 -0.274640 -0.157990 -0.178011 -1.201258 0.045084 -0.066124 0.432877 0.058846 0.142747 -0.090813 0.059151 0.029790 -0.064022 0.211210 -0.116872 0.241580 -0.185084 0.156583 -0.181712 -0.073912 0.056514 -0.236070 -0.099815 0.037759 0.185572 0.002775 -0.038602 0.021676 0.119509 0.181208 0.065170 0.044125 0.316887 -0.191729 0.142559 3.000000
-6.913636 -5.518685 3.013430 3.796187 -2.473366 0.388078 -0.044950 -0.780990 1.075158 0.036134 1.028955 -0.403869 0.458633 0.203053 0.207027 0.379699 0.373452 0.545846 -0.119518 -0.488222 -0.507714 -0.338731 0.330188 -0.240478 -0.282073 -0.224091 0.279909 0.014635 1.054795 -0.368997 0.292770 0.248748 -0.608534 0.096705 -0.168909 -0.142332 0.578985 -0.079796 0.885262 -0.549112 -0.104629 -0.160028 0.349256 -0.712955 -0.240614 0.480067 -0.320626 -0.065604 0.035706 -0.159974 -0.006504 0.192424 3.000000
1.554668 3.552685 1.762391 1.313486 -1.028096 -0.581853 0.108237 -1.735396 -0.562945 -0.774909 0.347098 0.747317 -0.742041 -0.957518 0.221714 -0.882123 0.074330 -0.311573 -0.303362 -0.064500 -1.189446 0.115052 0.116721 0.500801 -0.222688 -0.057226 -0.063242 -0.041167 -0.239534 0.233624 0.001541 -0.185167 0.140975 0.148801 -0.122980 -0.124532 -0.040851 -0.040040 -0.178196 -0.095017 -0.080194 0.096866 -0.121705 0.016772 -0.011446 -0.070740 0.261030 -0.108136 -0.023253 -0.133073 0.021393 0.015893 3.000000
1.554668 3.552685 1.762391 1.313486 -1.028096 -0.581853 0.108237 -1.735396 -0.562945 -0.774909 0.347098 0.747317 -0.742041 -0.957518 0.221714 -0.882123 0.074330 -0.311573 -0.303362 -0.064500 -1.189446 0.115052 0.116721 0.500801 -0.222688 -0.057226 -0.063242 -0.041167 -0.239534 0.233624 0.001541 -0.185167 0.140975 0.148801 -0.122980 -0.124532 -0.040851 -0.040040 -0.178196 -0.095017 -0.080194 0.096866 -0.121705 0.016772 -0.011446 -0.070740 0.261030 -0.108136 -0.023253 -0.133073 0.021393 0.015893 3.000000
6.779355 -6.296242 4.332858 -5.007907 -2.313265 0.813692 0.431094 1.047460 0.616262 -1.467706 -0.627889 -0.381654 -0.705014 -1.057390 -0.121966 0.753156 -0.125707 -0.948267 0.209234 -0.128326 -0.334949 -0.085619 0.483431 0.455395 0.044656 0.005904 -0.218601 -0.724211 0.106133 -0.188038 0.165112 0.211472 -0.638787 0.260646 0.127338 -0.003644 0.388757 -0.150579 0.115766 0.031118 -0.066807 -0.132195 -0.101468 -0.160176 0.062195 -0.119393 -0.406969 0.109259 -0.155424 -0.134105 0.015074 -0.210763 3.000000
1.147186 3.375400 1.861700 0.988153 -1.025917 -0.506955 -0.077133 -1.625502 -0.243179 -0.620992 0.226252 0.720704 -0.612732 -1.037909 0.293849 -0.499400 0.246363 -0.345036 -0.582526 0.000791 -1.457084 0.020982 0.308993 0.541692 -0.121873 -0.033592 -0.127884 -0.210963 -0.165953 0.373805 -0.158360 -0.021796 -0.172822 0.483618 0.064910 -0.254158 -0.006538 -0.159125 -0.167699 0.107833 -0.050478 0.067374 -0.079016 0.069851 -0.137047 0.085251 0.278308 0.070314 0.010711 -0.079454 -0.102968 -0.126593 3.000000
1.256614 3.369314 1.859486 0.971619 -1.416478 -0.857784 0.129636 -1.751507 -0.148802 -0.500871 0.436682 0.858032 -0.993293 -0.909030 0.197189 -1.023795 0.013251 -0.280799 -0.161911 -0.137485 -1.168237 0.049840 -0.045042 0.470864 0.065017 0.237844 -0.116263 -0.050550 0.170015 -0.112613 0.227711 0.015838 0.108078 -0.110149 0.007595 -0.044574 -0.066733 0.095224 -0.286521 -0.150921 -0.008145 0.206326 0.026500 0.073837 0.061164 -0.063989 0.127539 0.013048 0.010871 0.180282 -0.125294 0.239180 3.000000
2.741705 3.263469 1.164864 2.136324 0.023588 -0.105165 -0.007649 -0.139425 -1.246774 -0.371432 -0.449977 -0.508173 -0.922338 -0.636359 0.510340 -1.018336 -0.112738 0.419305 -0.328263 0.281764 -1.035279 -0.243158 0.117304 0.126679 -0.527922 -0.570865 0.264893 -0.469832 -0.096105 -0.146453 0.192183 -0.315420 0.505296 -0.158863 -0.110701 -0.253278 0.054155 -0.266579 0.121701 0.923582 0.341806 0.433791 0.092044 -0.375448 -0.394863 -0.143890 -0.716629 -0.605473 0.068694 -0.540832 0.049942 -0.125641 3.000000
1.352245 3.243228 1.904468 0.995630 -1.579276 -0.948767 0.186264 -1.424208 -0.188059 -0.254771 0.323452 0.827197 -1.279525 -0.886090 0.275785 -1.257897 -0.200460 -0.155608 0.078066 -0.078449 -1.055549 0.044799 -0.130455 0.375434 0.021737 0.426555 -0.066850 0.108155 0.292730 -0.371791 0.281088 -0.051437 0.324574 -0.475899 0.172852 0.085326 -0.169669 0.137043 -0.336176 -0.221108 0.009938 0.088308 0.071522 -0.134759 0.153461 -0.098463 -0.166866 0.021309 0.162409 0.246506 -0.151522 0.212645 3.000000
-2.946273 0.751268 -0.449817 -2.481660 1.184543 -0.201300 1.504339 -0.537727 0.856339 0.975128 1.400747 -0.722714 -0.746718 -0.147452 -0.644380 0.602649 -0.061500 0.123049 0.210482 0.109340 -0.229811 0.004258 0.057008 -0.540024 0.336696 0.322925 -0.404337 -0.031853 -0.255698 -0.010557 0.282135 -0.301307 0.297065 -0.455266 -0.062916 -0.232488 0.187412 -0.013227 0.270249 0.614821 -0.409706 0.111762 -0.053476 -0.428723 -0.039091 -0.348941 0.437198 0.219493 0.037497 -0.074022 -0.293081 -0.142884 4.000000
-3.893364 -0.304045 -1.091709 -2.232980 1.119768 0.091451 1.764454 0.508298 -0.341960 2.245875 1.034823 -0.524469 -1.160906 -0.379276 -0.742512 0.010802 -0.136226 -0.047508 -0.084500 0.220841 -0.414376 0.252990 -0.092074 -0.134379 0.152490 0.522116 -0.045745 0.086749 0.366320 -0.040157 -0.451839 -0.102946 -0.058063 0.374280 -0.060907 0.071253 -0.297747 -0.256440 0.238589 -0.384151 0.181397 -0.281297 -0.397510 0.130733 0.117767 -0.023072 -0.000234 0.241322 0.182705 0.218094 -0.221287 -0.269464 4.000000
-3.707099 -0.023220 -0.819360 -2.526672 0.902727 -0.338441 1.581175 0.305740 0.126379 2.068426 1.023442 -0.989316 -1.097575 -0.341620 -0.610874 0.273077 0.094194 0.037694 -0.075845 0.127598 -0.210810 0.013839 -0.045805 0.097281 -0.221924 -0.035389 0.251381 0.160009 0.150041 0.307483 -0.153676 0.051294 -0.078986 0.135179 -0.199366 -0.206161 -0.110475 -0.091680 0.118108 0.141333 -0.017849 0.048601 0.089656 0.175622 -0.052688 0.038611 0.054617 -0.262850 0.017099 0.100705 0.112784 -0.006347 4.000000
-6.522497 -4.356886 1.530141 2.359148 0.603286 0.605922 0.531461 -1.211418 0.307046 0.254266 1.462846 -0.567503 -0.873314 0.334640 -1.111392 0.773854 0.008756 0.134191 0.718863 0.720753 -0.426459 -0.190389 -0.290257 -0.909822 1.314376 0.113821 -1.027743 -0.311524 -1.199946 0.171624 -0.398126 -0.296787 0.907094 0.573784 0.284417 0.580787 0.135361 0.507335 -0.154246 0.217519 0.291611 0.231487 -0.340107 -0.462432 -0.226504 0.325632 -0.009571 0.780857 0.191749 -0.553604 0.266077 0.652798 4.000000
-3.231108 0.444354 -0.327804 -2.482818 0.687242 -0.306005 1.110616 0.231556 0.703294 1.711723 1.252814 -0.978465 -0.850889 -0.151002 -0.786334 0.786592 0.220176 -0.020483 -0.017430 -0.017800 -0.124441 0.078372 0.001368 0.180712 -0.309749 0.070456 -0.106802 0.273513 -0.210990 0.135551 0.255944 -0.282899 0.148988 -0.312721 -0.016825 0.005530 0.066121 0.061269 -0.061707 0.355880 -0.058727 0.186263 0.189706 -0.213090 -0.108178 -0.339120 -0.125050 -0.054595 -0.230822 0.040284 0.106545 0.010777 4.000000
-4.039803 -0.419233 -1.165291 -2.372234 0.842254 -0.455880 1.856282 0.341002 -0.432539 2.254196 0.646475 -0.842924 -1.432528 -0.472828 -0.354220 0.161069 0.077296 -0.002549 -0.094364 0.097940 -0.077799 0.015543 -0.157024 -0.103939 -0.124169 -0.204209 0.533572 0.050047 0.321938 0.289291 -0.211034 0.184779 -0.334781 0.076097 -0.312212 -0.160971 -0.174968 -0.214274 -0.023248 -0.261469 0.144809 0.013373 0.086182 0.366353 0.018503 0.245751 0.116538 -0.294113 0.124031 0.006214 0.102454 0.136286 4.000000
5.160119 -6.624997 4.065222 -5.463266 -0.184248 1.173543 1.131798 1.069493 0.263777 -0.774261 -0.039509 -0.414710 -0.504161 -0.167370 -0.387466 0.311763 -0.134940 -0.658206 -0.039541 0.017218 -0.007877 0.058904 0.397686 0.975213 0.087156 0.328280 -0.474820 -0.167294 -0.660316 -0.265314 0.455128 0.172756 0.189258 -0.618349 0.083882 0.502218 0.004906 -0.454075 0.262016 0.284536 -0.010392 0.474499 -0.048328 -0.037346 0.154849 -0.040804 0.149817 0.001598 -0.052108 -0.199646 0.128616 -0.402539 4.000000
-4.039803 -0.419233 -1.165291 -2.372234 0.842254 -0.455880 1.856282 0.341002 -0.432539 2.254196 0.646475 -0.842924 -1.432528 -0.472828 -0.354220 0.161069 0.077296 -0.002549 -0.094364 0.097940 -0.077799 0.015543 -0.157024 -0.103939 -0.124169 -0.204209 0.533572 0.050047 0.321938 0.289291 -0.211034 0.184779 -0.334781 0.076097 -0.312212 -0.160971 -0.174968 -0.214274 -0.023248 -0.261469 0.144809 0.013373 0.086182 0.366353 0.018503 0.245751 0.116538 -0.294113 0.124031 0.006214 0.102454 0.136286 4.000000
-3.869508 -0.181780 -1.360829 -2.256401 0.950271 -0.086286 1.862365 0.238280 -0.338182 2.070407 1.149152 -0.893890 -1.326879 -0.477638 -0.601058 0.260837 -0.057448 -0.093779 -0.061351 0.285425 -0.057441 0.094383 -0.211887 0.141733 0.230902 0.005378 -0.100797 -0.013558 0.437907 0.061083 -0.154035 -0.077171 0.011541 0.269852 -0.210924 -0.122105 -0.177818 -0.059796 0.168906 -0.228780 0.120094 -0.202036 -0.118813 0.151687 0.069705 -0.131075 -0.028442 0.081750 0.054106 0.164223 -0.019701 -0.189608 4.000000
-3.584735 -0.007502 -0.470780 -2.393766 0.621602 -0.521924 1.331905 0.409757 0.345231 2.039925 1.090913 -1.097119 -1.249675 -0.198468 -0.884122 0.432517 0.128148 -0.116342 -0.020825 -0.116354 -0.136390 0.104391 0.080551 0.315292 -0.203478 -0.132232 -0.014100 0.129167 0.141002 0.138384 0.042058 -0.065114 0.079716 0.039468 -0.081399 -0.112838 -0.050982 -0.046459 0.039791 0.116652 0.033444 -0.044686 0.132838 -0.052826 -0.004147 -0.047542 -0.248446 0.049279 -0.092417 0.094725 -0.011665 0.154341 4.000000
-3.534351 0.180958 -0.329486 -2.569252 0.444366 -0.550028 1.443111 0.338243 0.530240 1.952835 0.921634 -1.020910 -0.925038 -0.212241 -0.673036 0.570814 0.095445 -0.128879 0.049957 -0.049300 -0.199910 0.214731 0.003171 0.155794 -0.466638 0.010417 0.107391 0.231632 -0.264308 0.210053 0.155866 -0.130010 0.141645 -0.259116 -0.062245 0.076127 0.013613 -0.079320 -0.192428 0.244959 -0.145523 0.044271 0.125730 -0.244640 -0.072895 -0.077703 -0.014196 -0.061452 -0.281944 0.012634 0.068090 0.010687 4.000000
-2.836990 0.509554 -2.998590 -0.604593 -0.746327 -0.319168 -0.855245 0.612134 -0.090437 -0.523144 -0.307338 0.758077 -0.453075 -0.419970 -0.556861 0.305940 -0.242932 0.314134 0.342893 -0.380043 -0.287232 -0.188531 -0.605507 -0.295034 0.224210 -0.492517 0.011448 -0.257522 -0.247328 -0.011477 -0.019482 0.203118 0.166486 -0.087020 0.052126 0.259090 -0.230654 -0.347286 -0.009348 -0.339771 -0.205671 -0.379951 -0.312448 -0.043322 -0.226876 0.024998 -0.286238 -0.065151 0.003520 -0.043011 -0.268240 0.082709 5.000000
-2.235713 1.164294 -3.257619 -0.460905 -1.506653 0.809974 -1.548571 1.510520 0.287758 -0.406247 -0.083078 0.799716 -0.007376 -0.472942 -0.741591 -0.167916 -0.640414 0.126490 0.198515 0.076964 -0.192581 -0.204154 -0.727393 -0.089712 0.221059 0.024766 -0.133554 -0.011523 -0.013096 -0.106739 0.077921 0.008382 -0.014916 -0.042668 -0.077409 -0.040125 -0.136072 -0.036159 0.092870 0.046625 -0.067729 -0.063933 -0.004853 0.068595 0.103421 0.038292 0.033105 0.045156 0.099007 0.048070 0.025720 0.057547 5.000000
-2.280300 1.166360 -3.273732 -0.541133 -1.226884 0.971404 -1.619301 1.776021 0.356489 -0.563280 -0.040456 0.802824 0.113825 -0.492942 -0.856900 -0.138761 -0.448826 0.178003 0.288858 0.290120 -0.124379 -0.212253 -0.669367 -0.017420 -0.137141 -0.167943 -0.070913 0.155100 -0.134817 0.062871 0.089667 0.080876 -0.168821 0.244930 -0.080361 -0.002585 -0.081878 -0.050767 0.061420 0.357411 -0.016892 -0.021817 0.002810 -0.100273 0.065621 0.014666 0.093050 0.015183 -0.035503 0.023144 0.118046 -0.043800 5.000000
-6.594177 -4.578993 -1.188171 4.251295 -1.616808 1.683765 -0.640710 -0.571465 0.095669 -1.419470 0.189127 0.010606 -0.586513 0.167595 -0.788599 0.088398 -0.645922 0.617821 0.209821 0.588745 -0.035514 0.140721 -0.748734 0.420030 0.105100 0.110897 -0.016269 0.356946 0.211589 -0.004337 0.236840 0.174518 0.146694 -0.160396 -0.511009 0.105252 0.685976 -0.717793 0.131642 -0.674940 -0.178651 -0.381563 -0.178128 -0.612274 -0.680874 0.147074 0.266440 0.005773 -0.509337 -0.151876 -0.213435 -0.566404 5.000000
